,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,location,coordinates,photos,price,hours,transactions,special_hours,messaging
865,vXVwm1HnQIRi8UZ7kY6jCQ,tyga-bites-frisco-3,Tyga Bites,https://s3-media4.fl.yelpcdn.com/bphoto/w0e0aKy3CqhpUkqJyL6OeA/o.jpg,True,False,https://www.yelp.com/biz/tyga-bites-frisco-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+18773288942,(877) 328-8942,1,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.0,"{'address1': '', 'address2': None, 'address3': None, 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['Frisco, TX 75034'], 'cross_streets': ''}","{'latitude': 33.0965433833209, 'longitude': -96.8099387}","['https://s3-media4.fl.yelpcdn.com/bphoto/w0e0aKy3CqhpUkqJyL6OeA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/h0nCNxG_ZYtHDZUStiXjqw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/lDgfjnJOFPZsNmNTvnLf2A/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
866,PCiTWqNtYXVATm2dAJPfIw,buca-di-beppo-italian-restaurant-frisco-3,Buca di Beppo Italian Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/OIncT809X9YeKilNgkbPQQ/o.jpg,True,False,https://www.yelp.com/biz/buca-di-beppo-italian-restaurant-frisco-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19726683287,(972) 668-3287,430,"[{'alias': 'italian', 'title': 'Italian'}]",2.5,"{'address1': '8580 State Hwy 121', 'address2': '', 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['8580 State Hwy 121', 'Frisco, TX 75034'], 'cross_streets': ''}","{'latitude': 33.0965766, 'longitude': -96.809976}","['https://s3-media3.fl.yelpcdn.com/bphoto/OIncT809X9YeKilNgkbPQQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/QN5qMg11AqZrpOXofbsnfQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/pavrdZvDzT3Eu4d5QPbrWw/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2130', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,
867,1aV716ltx_wnpCRQ2qqCxA,jasons-deli-frisco-2,Jason's Deli,https://s3-media2.fl.yelpcdn.com/bphoto/bBDHhsyFJFP_KQQeWSBf0Q/o.jpg,True,False,https://www.yelp.com/biz/jasons-deli-frisco-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19723778625,(972) 377-8625,99,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'address1': '8520 Texas 121', 'address2': '', 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['8520 Texas 121', 'Frisco, TX 75034'], 'cross_streets': ''}","{'latitude': 33.096306, 'longitude': -96.810307}","['https://s3-media2.fl.yelpcdn.com/bphoto/bBDHhsyFJFP_KQQeWSBf0Q/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/pClJUgShfaJwDMDQpIarhw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/aPPcIIOlINWMh58yIIdEkA/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1000', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,
868,JxpsuUnC5aiTsfw_d8TyHg,chick-fil-a-plano-2,Chick-fil-A,https://s3-media3.fl.yelpcdn.com/bphoto/-Qcep2OOxjWjJy1bw84Cjw/o.jpg,True,False,https://www.yelp.com/biz/chick-fil-a-plano-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19726684088,(972) 668-4088,78,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,"{'address1': '8724 Preston Rd', 'address2': '', 'address3': '', 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['8724 Preston Rd', 'Plano, TX 75024'], 'cross_streets': ''}","{'latitude': 33.096083, 'longitude': -96.8044766}","['https://s3-media3.fl.yelpcdn.com/bphoto/-Qcep2OOxjWjJy1bw84Cjw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/EqIQsTr2BK67D3EA7YqeOQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/a0CEVDo3Ypd-XPcanzSA7w/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0600', 'end': '2200', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],"[{'date': '2022-11-24', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2022-11-25', 'is_closed': None, 'start': '0600', 'end': '2200', 'is_overnight': False}, {'date': '2022-12-24', 'is_closed': None, 'start': '0600', 'end': '1600', 'is_overnight': False}, {'date': '2022-12-25', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2022-12-31', 'is_closed': None, 'start': '0600', 'end': '2000', 'is_overnight': False}, {'date': '2023-01-01', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}]","{'url': 'https://www.yelp.com/raq/JxpsuUnC5aiTsfw_d8TyHg?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}"
869,c4wsVWzJzi8aqCH-L0-S6A,wing-squad-frisco,Wing Squad,https://s3-media4.fl.yelpcdn.com/bphoto/HU5zOWiHSZZpRf0OTkZLTQ/o.jpg,True,False,https://www.yelp.com/biz/wing-squad-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+18887996601,(888) 799-6601,2,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",1.0,"{'address1': '', 'address2': None, 'address3': None, 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['Frisco, TX 75034'], 'cross_streets': ''}","{'latitude': 33.0966063, 'longitude': -96.8099387}","['https://s3-media4.fl.yelpcdn.com/bphoto/HU5zOWiHSZZpRf0OTkZLTQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/xwGrMNfmuvEQo63UYOgMMA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/cND6cDIOeV_eyx3QjeLVkQ/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
870,IFlKhRQeY02-DvYwyidWVg,inchins-bamboo-garden-plano,Inchin's Bamboo Garden,https://s3-media1.fl.yelpcdn.com/bphoto/-do4sfH03F9Jg4i-t5ZG_g/o.jpg,True,False,https://www.yelp.com/biz/inchins-bamboo-garden-plano?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12148722222,(214) 872-2222,216,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",2.5,"{'address1': '8600 Preston Rd', 'address2': 'Ste 108', 'address3': '', 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['8600 Preston Rd', 'Ste 108', 'Plano, TX 75024'], 'cross_streets': ''}","{'latitude': 33.0947908717137, 'longitude': -96.8042600154877}","['https://s3-media1.fl.yelpcdn.com/bphoto/-do4sfH03F9Jg4i-t5ZG_g/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/Df-PCbtslhidHhpYFy4Vvg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/iAB11w8OIn76XwSV7B435w/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 0}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '1730', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '1530', 'day': 5}, {'is_overnight': False, 'start': '1730', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '1530', 'day': 6}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",,
871,5igUwYCwr6uqtUZ91GZYKA,southern-spice-plano,Southern Spice,https://s3-media1.fl.yelpcdn.com/bphoto/6oUc54JWbjikneM7D9nRiw/o.jpg,False,False,https://www.yelp.com/biz/southern-spice-plano?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12148722223,(214) 872-2223,2,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'indpak', 'title': 'Indian'}]",2.5,"{'address1': '8600 Preston Rd', 'address2': 'Ste 108', 'address3': None, 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['8600 Preston Rd', 'Ste 108', 'Plano, TX 75024'], 'cross_streets': ''}","{'latitude': 33.09482, 'longitude': -96.80424}","['https://s3-media1.fl.yelpcdn.com/bphoto/6oUc54JWbjikneM7D9nRiw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/t92VMT78kSCOkl8-BMq8kw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/KQev0KsZGIIrVftUfrcvNw/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 0}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 1}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 2}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1430', 'day': 4}, {'is_overnight': False, 'start': '1730', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '1530', 'day': 5}, {'is_overnight': False, 'start': '1730', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '1530', 'day': 6}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
872,7rhEZOowuyG-tR0FKxRwsg,subway-plano-64,Subway,https://s3-media3.fl.yelpcdn.com/bphoto/lVnKghA0uA5a1nYidI1m1Q/o.jpg,True,False,https://www.yelp.com/biz/subway-plano-64?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19726686900,(972) 668-6900,10,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.5,"{'address1': '8600 Preston Rd', 'address2': 'Ste 129', 'address3': '', 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['8600 Preston Rd', 'Ste 129', 'Plano, TX 75024'], 'cross_streets': ''}","{'latitude': 33.094872270527, 'longitude': -96.804575}","['https://s3-media3.fl.yelpcdn.com/bphoto/lVnKghA0uA5a1nYidI1m1Q/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/0eJgoW2tMCePuL8VfVFVuA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/Ua0vybarpJ-z0ogOF2EENg/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,
873,NI5oFUFtNud1XWtKmwpHkw,on-the-border-mexican-grill-and-cantina-plano-plano,On The Border Mexican Grill & Cantina - Preston/121,https://s3-media4.fl.yelpcdn.com/bphoto/K7UpjMaP7HE6vbM-_6lSaQ/o.jpg,True,False,https://www.yelp.com/biz/on-the-border-mexican-grill-and-cantina-plano-plano?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+14693847877,(469) 384-7877,161,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]",3.0,"{'address1': '5000 State Hwy 121', 'address2': '', 'address3': '', 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['5000 State Hwy 121', 'Plano, TX 75024'], 'cross_streets': ''}","{'latitude': 33.09654, 'longitude': -96.8034982681274}","['https://s3-media4.fl.yelpcdn.com/bphoto/K7UpjMaP7HE6vbM-_6lSaQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/-jaKZ9WMSqS9Ae3RHECbBQ/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/j0KAZ-Z1cJP0wOMPtvx6sQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']","[{'date': '2022-11-24', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2022-12-25', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}]",
874,kHWU8C2N7lVrSMcLhIBJ8g,madurai-mes-plano,Madurai Mes,https://s3-media2.fl.yelpcdn.com/bphoto/q2j2FMxTEgGzWWkrLFvihw/o.jpg,True,False,https://www.yelp.com/biz/madurai-mes-plano?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12144078825,(214) 407-8825,9,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",4.0,"{'address1': '8612 Preston Rd', 'address2': 'Ste 108', 'address3': '', 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['8612 Preston Rd', 'Ste 108', 'Plano, TX 75024'], 'cross_streets': ''}","{'latitude': 33.095654945568924, 'longitude': -96.80422309021564}","['https://s3-media2.fl.yelpcdn.com/bphoto/q2j2FMxTEgGzWWkrLFvihw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/c8Al1RbaUx0DJaQm_JywGw/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/6dYB4nY06encPSKxbYPPdg/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '1500', 'day': 0}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 2}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 3}, {'is_overnight': False, 'start': '1730', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 4}, {'is_overnight': False, 'start': '1730', 'end': '2230', 'day': 4}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 5}, {'is_overnight': False, 'start': '1730', 'end': '2230', 'day': 5}, {'is_overnight': False, 'start': '1130', 'end': '1500', 'day': 6}, {'is_overnight': False, 'start': '1730', 'end': '2230', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,"{'url': 'https://www.yelp.com/raq/kHWU8C2N7lVrSMcLhIBJ8g?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}"
875,WSJyrsPICp3Zgn9xku9FBA,mcdonalds-plano,McDonald's,https://s3-media1.fl.yelpcdn.com/bphoto/Z-5l3cp0W0MBFljrDk5ozg/o.jpg,True,False,https://www.yelp.com/biz/mcdonalds-plano?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19726684040,(972) 668-4040,100,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.5,"{'address1': '5004 State Hwy 121', 'address2': '', 'address3': '', 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['5004 State Hwy 121', 'Plano, TX 75024'], 'cross_streets': ''}","{'latitude': 33.0962795077778, 'longitude': -96.8040174327325}","['https://s3-media1.fl.yelpcdn.com/bphoto/Z-5l3cp0W0MBFljrDk5ozg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/epQyFpoDIOOho-KYlFisqg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/onv9yr9fkki3QKXik8ASjQ/o.jpg']",$,"[{'open': [{'is_overnight': True, 'start': '0500', 'end': '0200', 'day': 0}, {'is_overnight': True, 'start': '0500', 'end': '0200', 'day': 1}, {'is_overnight': True, 'start': '0500', 'end': '0200', 'day': 2}, {'is_overnight': True, 'start': '0500', 'end': '0200', 'day': 3}, {'is_overnight': True, 'start': '0500', 'end': '0200', 'day': 4}, {'is_overnight': True, 'start': '0500', 'end': '0200', 'day': 5}, {'is_overnight': True, 'start': '0500', 'end': '0200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
876,9BaVzWkwvyGDqXzrhWPh-g,fish-boat-seafood-plano,Fish Boat Seafood,,False,False,https://www.yelp.com/biz/fish-boat-seafood-plano?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19723844515,(972) 384-4515,1,"[{'alias': 'seafood', 'title': 'Seafood'}]",3.0,"{'address1': '8608 Preston Rd', 'address2': 'Ste 100', 'address3': '', 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['8608 Preston Rd', 'Ste 100', 'Plano, TX 75024'], 'cross_streets': ''}","{'latitude': 33.0951386, 'longitude': -96.8050348}",[],$$,,[],,
877,Yb83MXgnK5MR-KEMd0PrZw,paesanos-cafe-plano-3,Paesano's Cafe,,True,False,https://www.yelp.com/biz/paesanos-cafe-plano-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19722929808,(972) 292-9808,3,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.5,"{'address1': '5800 Granite Pkwy', 'address2': 'Ste 190', 'address3': None, 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['5800 Granite Pkwy', 'Ste 190', 'Plano, TX 75024'], 'cross_streets': ''}","{'latitude': 33.08756146987831, 'longitude': -96.82015277445316}",[],,"[{'open': [{'is_overnight': False, 'start': '0730', 'end': '1530', 'day': 0}, {'is_overnight': False, 'start': '0730', 'end': '1530', 'day': 1}, {'is_overnight': False, 'start': '0730', 'end': '1530', 'day': 2}, {'is_overnight': False, 'start': '0730', 'end': '1530', 'day': 3}, {'is_overnight': False, 'start': '0730', 'end': '1530', 'day': 4}], 'hours_type': 'REGULAR', 'is_open_now': False}]",['delivery'],,
878,mDucdauYh9ZYXNXKpm-yPA,cafe-istanbul-plano-2,Cafe Istanbul,https://s3-media3.fl.yelpcdn.com/bphoto/4ESUqAHLKt5AxJsZqcRucA/o.jpg,True,False,https://www.yelp.com/biz/cafe-istanbul-plano-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+19723982020,(972) 398-2020,358,"[{'alias': 'turkish', 'title': 'Turkish'}]",4.0,"{'address1': '7300 Lone Star Dr', 'address2': '', 'address3': 'Ste 160 C', 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['7300 Lone Star Dr', 'Ste 160 C', 'Plano, TX 75024'], 'cross_streets': ''}","{'latitude': 33.0797656789465, 'longitude': -96.8228530883789}","['https://s3-media3.fl.yelpcdn.com/bphoto/4ESUqAHLKt5AxJsZqcRucA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/WlWqrP2127vmtxDxjGHvig/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/TzT1eVMogqV-vS2Ak-HKbQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['pickup'],,
