,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,location,coordinates,photos,price,hours,transactions,messaging,special_hours
1551,AFeVNAyxenAr5x-56ulL6A,ling-and-louies-asian-bar-and-grill-meridian-2,Ling & Louie's Asian Bar and Grill,https://s3-media3.fl.yelpcdn.com/bphoto/kPL9RySu0X71BqALq6vwVw/o.jpg,True,False,https://www.yelp.com/biz/ling-and-louies-asian-bar-and-grill-meridian-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12088885000,(208) 888-5000,358,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",3.5,"{'address1': '3210 E Louise Dr', 'address2': '', 'address3': '', 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['3210 E Louise Dr', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.60338, 'longitude': -116.35407}","['https://s3-media3.fl.yelpcdn.com/bphoto/kPL9RySu0X71BqALq6vwVw/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/lWOPnhKp27nYpV7vD4Uwsg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/aUCIWsS2aYU-OitWDI-sUQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2200', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],"{'url': 'https://www.yelp.com/raq/AFeVNAyxenAr5x-56ulL6A?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}",
1552,Zb3DtydT4U5bJBge7pvtfg,margherita-pizza-meridian-2,Margherita Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/-5Q3totxT6CTJ9NLM8q3Lw/o.jpg,True,False,https://www.yelp.com/biz/margherita-pizza-meridian-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12085066304,(208) 506-6304,55,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'address1': '3223 E Louise Dr', 'address2': 'Ste 102', 'address3': None, 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['3223 E Louise Dr', 'Ste 102', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.602754, 'longitude': -116.35417}","['https://s3-media2.fl.yelpcdn.com/bphoto/-5Q3totxT6CTJ9NLM8q3Lw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/_AGxrtocOb0rmzLJOSep4w/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/KQUubXxg6yQTeVP141R9Wg/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2000', 'day': 4}, {'is_overnight': False, 'start': '1200', 'end': '2000', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
1553,H8-B-Pb8HuI9-Hph1miD9w,clucks-nashville-hot-meridian,Clucks Nashville Hot,https://s3-media2.fl.yelpcdn.com/bphoto/iameD3W8r2PkNQrKxItOEA/o.jpg,True,False,https://www.yelp.com/biz/clucks-nashville-hot-meridian?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12083108400,(208) 310-8400,52,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'southern', 'title': 'Southern'}]",3.5,"{'address1': '3223 E Louise Dr', 'address2': 'Ste 100', 'address3': '', 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['3223 E Louise Dr', 'Ste 100', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.60278, 'longitude': -116.35393}","['https://s3-media2.fl.yelpcdn.com/bphoto/iameD3W8r2PkNQrKxItOEA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/gjQABNk6uPjlzijQAcc09A/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/gX5JPuQ6aH04D27_9d98tg/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1100', 'end': '2100', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']","{'url': 'https://www.yelp.com/raq/H8-B-Pb8HuI9-Hph1miD9w?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}",
1554,kAYmzczPH9P_K4zwrq-Sng,happy-teriyaki-meridian-6,Happy Teriyaki,https://s3-media4.fl.yelpcdn.com/bphoto/1F16uiUO2KnU4fP4w7ztHw/o.jpg,True,False,https://www.yelp.com/biz/happy-teriyaki-meridian-6?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12082975141,(208) 297-5141,108,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",4.0,"{'address1': '2310 E Overland Rd', 'address2': '', 'address3': '', 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['2310 E Overland Rd', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.5908928, 'longitude': -116.3647831}","['https://s3-media4.fl.yelpcdn.com/bphoto/1F16uiUO2KnU4fP4w7ztHw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/LoqbP33_WDhSqp6to87Wng/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/NqUtF1C6yDvlTiCEQF9-gQ/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,
1555,th8tmnNQMTA4RxjJCD26fw,gyro-shack-meridian-3,Gyro Shack,https://s3-media3.fl.yelpcdn.com/bphoto/nhE6UigSFich1WxGWsBtkg/o.jpg,True,False,https://www.yelp.com/biz/gyro-shack-meridian-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12088885829,(208) 888-5829,17,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,"{'address1': '3030 E Magic View Dr', 'address2': '', 'address3': None, 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['3030 E Magic View Dr', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.5999280366829, 'longitude': -116.356586588955}","['https://s3-media3.fl.yelpcdn.com/bphoto/nhE6UigSFich1WxGWsBtkg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/H0Bgp9Ac3AfN74E-qSsYEQ/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/-1mKwYhl8IRPruDAP0uZpg/o.jpg']",,"[{'open': [{'is_overnight': False, 'start': '0830', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '0830', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '0830', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '0830', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '0830', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2100', 'day': 5}, {'is_overnight': False, 'start': '1200', 'end': '1900', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']","{'url': 'https://www.yelp.com/raq/th8tmnNQMTA4RxjJCD26fw?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}","[{'date': '2022-11-23', 'is_closed': None, 'start': '1000', 'end': '1900', 'is_overnight': False}, {'date': '2022-11-24', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2022-12-24', 'is_closed': None, 'start': '1000', 'end': '1800', 'is_overnight': False}, {'date': '2022-12-25', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2022-12-31', 'is_closed': None, 'start': '1000', 'end': '1900', 'is_overnight': False}]"
1556,RM2frvRtz5LgdBZEZexRkQ,spice-indian-cuisine-meridian-10,Spice Indian Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/_w6vA_AzEhEDalMh_hKIeQ/o.jpg,True,False,https://www.yelp.com/biz/spice-indian-cuisine-meridian-10?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12088939144,(208) 893-9144,151,"[{'alias': 'indpak', 'title': 'Indian'}]",4.0,"{'address1': '3223 E Louise Dr', 'address2': 'Ste 106', 'address3': '', 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['3223 E Louise Dr', 'Ste 106', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.6027908325195, 'longitude': -116.353965759277}","['https://s3-media2.fl.yelpcdn.com/bphoto/_w6vA_AzEhEDalMh_hKIeQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/LwfJ7Zkx8vCJ6ZCTEygtYg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/F1p4QrHI3ONWCs3ZpzFv4Q/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 0}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 1}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 2}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 3}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 4}, {'is_overnight': False, 'start': '1700', 'end': '2100', 'day': 5}], 'hours_type': 'REGULAR', 'is_open_now': False}]","['pickup', 'delivery']","{'url': 'https://www.yelp.com/raq/RM2frvRtz5LgdBZEZexRkQ?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}",
1557,j93v-we-LGGr3b-K9DDG5Q,the-griddle-meridian,The Griddle,https://s3-media1.fl.yelpcdn.com/bphoto/0PVbKY2efaahTQixXel9fg/o.jpg,True,False,https://www.yelp.com/biz/the-griddle-meridian?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12082881848,(208) 288-1848,258,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'address1': '2310 E Overland Rd', 'address2': 'Ste 120', 'address3': None, 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['2310 E Overland Rd', 'Ste 120', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.59077, 'longitude': -116.36512}","['https://s3-media1.fl.yelpcdn.com/bphoto/0PVbKY2efaahTQixXel9fg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/hbrN67OskgpdmH97n_4Oew/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/6Zpxkc7r0zrMfoXPDTeSQw/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '0700', 'end': '1400', 'day': 0}, {'is_overnight': False, 'start': '0700', 'end': '1400', 'day': 1}, {'is_overnight': False, 'start': '0700', 'end': '1400', 'day': 2}, {'is_overnight': False, 'start': '0700', 'end': '1400', 'day': 3}, {'is_overnight': False, 'start': '0700', 'end': '1400', 'day': 4}, {'is_overnight': False, 'start': '0700', 'end': '1400', 'day': 5}, {'is_overnight': False, 'start': '0700', 'end': '1400', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': False}]",[],,
1558,hfoqVCwnKDvw6D0I9F-vCw,los-betos-meridian-2,Los Betos,https://s3-media2.fl.yelpcdn.com/bphoto/ZmzbMzI3B2-Umya4Tld2tg/o.jpg,False,False,https://www.yelp.com/biz/los-betos-meridian-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12088874711,(208) 887-4711,132,"[{'alias': 'mexican', 'title': 'Mexican'}]",2.5,"{'address1': '3143 E Magic View Dr', 'address2': None, 'address3': None, 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['3143 E Magic View Dr', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.59907, 'longitude': -116.35552}","['https://s3-media2.fl.yelpcdn.com/bphoto/ZmzbMzI3B2-Umya4Tld2tg/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/SU1Oiooiw-wh5U5fu3Uykw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/eU0Iw8aZHlsVwRED-esuxQ/o.jpg']",$,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
1559,0PN6PHCYD0UPFSmNI2NjNQ,hideaway-bar-and-grill-meridian-2,Hideaway Bar & Grill,https://s3-media1.fl.yelpcdn.com/bphoto/INHMBo33HtaTr7iLq_kjFw/o.jpg,True,False,https://www.yelp.com/biz/hideaway-bar-and-grill-meridian-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12086293922,(208) 629-3922,127,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",2.0,"{'address1': '1510 S Celebration Ave', 'address2': None, 'address3': '', 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['1510 S Celebration Ave', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.59138, 'longitude': -116.36515}","['https://s3-media1.fl.yelpcdn.com/bphoto/INHMBo33HtaTr7iLq_kjFw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/IhNCeZnn68d_zdFnkVNxfg/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/s4U7ocZbXXDluw7tun7rUg/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1600', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 3}, {'is_overnight': True, 'start': '1100', 'end': '0100', 'day': 4}, {'is_overnight': True, 'start': '0900', 'end': '0100', 'day': 5}, {'is_overnight': False, 'start': '0900', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
1560,U8SfK9sV7iwXc_HTLKUFGA,good-burger-meridian,Good Burger,https://s3-media3.fl.yelpcdn.com/bphoto/ltV_Mij7_U3RKS2b81Tu_A/o.jpg,True,False,https://www.yelp.com/biz/good-burger-meridian?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12089080904,(208) 908-0904,34,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",2.5,"{'address1': '3143 E Magic View Dr', 'address2': 'Ste 130', 'address3': None, 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['3143 E Magic View Dr', 'Ste 130', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.598997, 'longitude': -116.355588}","['https://s3-media3.fl.yelpcdn.com/bphoto/ltV_Mij7_U3RKS2b81Tu_A/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/SVwnoztJEAoMhg2i4fWtbw/o.jpg', 'https://s3-media3.fl.yelpcdn.com/bphoto/7wyqWWt-EaydVEBtZVeT4w/o.jpg']",,,"['delivery', 'pickup']",,
1561,17AnbEkqAiE66YFTDYFvgw,buffalo-wild-wings-meridian-2,Buffalo Wild Wings,https://s3-media3.fl.yelpcdn.com/bphoto/vb0epbIlSTeLD7hp4Xb6PA/o.jpg,True,False,https://www.yelp.com/biz/buffalo-wild-wings-meridian-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12082885485,(208) 288-5485,207,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",2.0,"{'address1': '3223 East Louise Dr', 'address2': '', 'address3': '', 'city': 'Meridian', 'zip_code': '83646', 'country': 'US', 'state': 'ID', 'display_address': ['3223 East Louise Dr', 'Meridian, ID 83646'], 'cross_streets': ''}","{'latitude': 43.6027865, 'longitude': -116.3540946}","['https://s3-media3.fl.yelpcdn.com/bphoto/vb0epbIlSTeLD7hp4Xb6PA/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/N_LldWr3RXNHgKGlCX2XMQ/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/b20W8H9cn1cj5pujakewXQ/o.jpg']",$$,"[{'open': [{'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 0}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 1}, {'is_overnight': False, 'start': '1100', 'end': '2300', 'day': 2}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 3}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 4}, {'is_overnight': False, 'start': '1100', 'end': '0000', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['pickup', 'delivery']",,"[{'date': '2022-11-24', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}, {'date': '2022-12-24', 'is_closed': None, 'start': '1100', 'end': '1700', 'is_overnight': False}, {'date': '2022-12-25', 'is_closed': True, 'start': None, 'end': None, 'is_overnight': None}]"
1562,YgkX66irnC9Zo94xINR2aA,del-taco-meridian-2,Del Taco,https://s3-media3.fl.yelpcdn.com/bphoto/0tZJ1GzjOzewE-fKWNvXQg/o.jpg,True,False,https://www.yelp.com/biz/del-taco-meridian-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12088958805,(208) 895-8805,27,"[{'alias': 'mexican', 'title': 'Mexican'}]",2.5,"{'address1': '3101 E Magic View Dr', 'address2': None, 'address3': None, 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['3101 E Magic View Dr', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.5994873046875, 'longitude': -116.355613708496}","['https://s3-media3.fl.yelpcdn.com/bphoto/0tZJ1GzjOzewE-fKWNvXQg/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/DXhiE8ISSXZjcLtleOcOow/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/reBnVoejP23GPDsou3QTvg/o.jpg']",$,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']",,
1563,7gYQFuRgru5FAqCt8FHzvA,freddys-frozen-custard-and-steakburgers-meridian-5,Freddy's Frozen Custard & Steakburgers,https://s3-media2.fl.yelpcdn.com/bphoto/viWRn2gOoLILb_dclrMHEQ/o.jpg,True,False,https://www.yelp.com/biz/freddys-frozen-custard-and-steakburgers-meridian-5?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12088846196,(208) 884-6196,116,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}]",3.5,"{'address1': '3180 E Lanark St', 'address2': '', 'address3': '', 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['3180 E Lanark St', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.6077903288668, 'longitude': -116.355468492026}","['https://s3-media2.fl.yelpcdn.com/bphoto/viWRn2gOoLILb_dclrMHEQ/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/LRpLCfWoY9S48cJOsx2UdA/o.jpg', 'https://s3-media4.fl.yelpcdn.com/bphoto/aEYO7ILRJdi1zlQoXI3_cQ/o.jpg']",$,"[{'open': [{'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 0}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 1}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 2}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 3}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 4}, {'is_overnight': False, 'start': '1030', 'end': '2300', 'day': 5}, {'is_overnight': False, 'start': '1030', 'end': '2200', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]","['delivery', 'pickup']","{'url': 'https://www.yelp.com/raq/7gYQFuRgru5FAqCt8FHzvA?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow#popup%3Araq', 'use_case_text': 'Message the Business'}",
1564,P-1Z19YDcmwpwEazmhJOvw,mcdonalds-meridian,McDonald's,https://s3-media1.fl.yelpcdn.com/bphoto/CkqyxdjFUb6SUtktlQHoIw/o.jpg,True,False,https://www.yelp.com/biz/mcdonalds-meridian?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=EjJOP1_jhd0snVm2xqXOow,+12082881687,(208) 288-1687,26,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.5,"{'address1': '3100 E Magic View Dr', 'address2': '', 'address3': '', 'city': 'Meridian', 'zip_code': '83642', 'country': 'US', 'state': 'ID', 'display_address': ['3100 E Magic View Dr', 'Meridian, ID 83642'], 'cross_streets': ''}","{'latitude': 43.6000449, 'longitude': -116.3555609}","['https://s3-media1.fl.yelpcdn.com/bphoto/CkqyxdjFUb6SUtktlQHoIw/o.jpg', 'https://s3-media2.fl.yelpcdn.com/bphoto/ayEX7StVA50H58b8RC3QPA/o.jpg', 'https://s3-media1.fl.yelpcdn.com/bphoto/NhNZohg2MbcUpL7gAhAFzg/o.jpg']",$,"[{'open': [{'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 0}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 1}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 2}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 3}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 4}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 5}, {'is_overnight': True, 'start': '0000', 'end': '0000', 'day': 6}], 'hours_type': 'REGULAR', 'is_open_now': True}]",['delivery'],,
