,id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
1207,XWXk9osHwfE_D2JuGBPyQw,lubys-conroe,Luby's,https://s3-media4.fl.yelpcdn.com/bphoto/Z8oHB9yn2dDmFIHFLwej8w/o.jpg,False,https://www.yelp.com/biz/lubys-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,44,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}]",3.0,"{'latitude': 30.3179989, 'longitude': -95.4774865}",['delivery'],"{'address1': '201 Longmire Rd', 'address2': '', 'address3': '', 'city': 'Conroe', 'zip_code': '77304', 'country': 'US', 'state': 'TX', 'display_address': ['201 Longmire Rd', 'Conroe, TX 77304']}",+19367568099,(936) 756-8099,1114.1926617059069,$$
1208,W60GB7FJylj0vabFd2Kdmw,hartz-chicken-buffet-conroe,Hartz Chicken Buffet,https://s3-media4.fl.yelpcdn.com/bphoto/cIq18O5odfaE9MIOAIQgTQ/o.jpg,False,https://www.yelp.com/biz/hartz-chicken-buffet-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,15,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.0,"{'latitude': 30.31189, 'longitude': -95.46313}",['delivery'],"{'address1': '703 West Davis St', 'address2': None, 'address3': None, 'city': 'Conroe', 'zip_code': '77301', 'country': 'US', 'state': 'TX', 'display_address': ['703 West Davis St', 'Conroe, TX 77301']}",+19362868016,(936) 286-8016,523.0879261732276,$
1209,cpnUZukHd-QMiTERAQnOxw,cicis-conroe,Cicis,https://s3-media3.fl.yelpcdn.com/bphoto/AyskAyERbltciZrq05etNQ/o.jpg,False,https://www.yelp.com/biz/cicis-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,45,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",1.5,"{'latitude': 30.3159732114709, 'longitude': -95.4705417901219}","['pickup', 'delivery']","{'address1': '1134 W Dallas St', 'address2': '', 'address3': '', 'city': 'Conroe', 'zip_code': '77301', 'country': 'US', 'state': 'TX', 'display_address': ['1134 W Dallas St', 'Conroe, TX 77301']}",+19367562522,(936) 756-2522,529.5879335691816,$
1210,edv_G-d0mxJepK-AGBghWg,chipotle-mexican-grill-conroe-3,Chipotle Mexican Grill,https://s3-media3.fl.yelpcdn.com/bphoto/zCA3PFi36El6eQGnaV1ZLw/o.jpg,False,https://www.yelp.com/biz/chipotle-mexican-grill-conroe-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,63,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,"{'latitude': 30.3152505802739, 'longitude': -95.4734741291938}","['pickup', 'delivery']","{'address1': '1301 W Davis St', 'address2': 'Ste B', 'address3': '', 'city': 'Conroe', 'zip_code': '77304', 'country': 'US', 'state': 'TX', 'display_address': ['1301 W Davis St', 'Ste B', 'Conroe, TX 77304']}",+19367568555,(936) 756-8555,623.0812435608052,$
1211,Wvm-UlP1Xi4_q8tmuO4PXA,panda-express-conroe,Panda Express,https://s3-media1.fl.yelpcdn.com/bphoto/m8y_mbkJDwz2JBXTFb0icw/o.jpg,False,https://www.yelp.com/biz/panda-express-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,45,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.5,"{'latitude': 30.316853293824, 'longitude': -95.474906155232}","['pickup', 'delivery']","{'address1': '1312 West Davis St', 'address2': None, 'address3': None, 'city': 'Conroe', 'zip_code': '77304', 'country': 'US', 'state': 'TX', 'display_address': ['1312 West Davis St', 'Conroe, TX 77304']}",+19365392278,(936) 539-2278,845.4702299828567,$
1212,ZGOcfti8narC8PyJEchXng,sonic-drive-in-conroe-4,Sonic Drive-In,https://s3-media3.fl.yelpcdn.com/bphoto/4uBn9ZukT0pne4Z8s1b0AQ/o.jpg,False,https://www.yelp.com/biz/sonic-drive-in-conroe-4?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,17,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",2.0,"{'latitude': 30.311918, 'longitude': -95.461974}",[],"{'address1': '309 North Frazier', 'address2': '', 'address3': '', 'city': 'Conroe', 'zip_code': '77301', 'country': 'US', 'state': 'TX', 'display_address': ['309 North Frazier', 'Conroe, TX 77301']}",+19367882215,(936) 788-2215,642.8817507170053,$
1213,JnggN2wd6GQK-YLct0NpRQ,jack-in-the-box-conroe-3,Jack in the Box,,False,https://www.yelp.com/biz/jack-in-the-box-conroe-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,1,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",5.0,"{'latitude': 30.314905166626, 'longitude': -95.4696426391602}",[],"{'address1': '1184 W Dallas St', 'address2': '', 'address3': '', 'city': 'Conroe', 'zip_code': '77301', 'country': 'US', 'state': 'TX', 'display_address': ['1184 W Dallas St', 'Conroe, TX 77301']}",+19365393837,(936) 539-3837,382.82623256873217,$
1214,-IiHYys3_m5yF53f3xCL8Q,churchs-chicken-conroe,Church's Chicken,https://s3-media2.fl.yelpcdn.com/bphoto/nmlqwWtxSuPo0_0dyTDGFA/o.jpg,False,https://www.yelp.com/biz/churchs-chicken-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,8,"[{'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.5,"{'latitude': 30.32026, 'longitude': -95.46495}",['delivery'],"{'address1': '1203 N Frazier St', 'address2': '', 'address3': '', 'city': 'Conroe', 'zip_code': '77301', 'country': 'US', 'state': 'TX', 'display_address': ['1203 N Frazier St', 'Conroe, TX 77301']}",+19367564606,(936) 756-4606,1048.2553062272084,
1215,AYDvUMNFiDH_55RHx2TuYA,kolache-factory-conroe,Kolache Factory,https://s3-media4.fl.yelpcdn.com/bphoto/_1kn2X3jxxkQ-NGicS1xpA/o.jpg,False,https://www.yelp.com/biz/kolache-factory-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,22,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2.5,"{'latitude': 30.316262, 'longitude': -95.4763256174944}",['delivery'],"{'address1': '1351-D W Davis', 'address2': '', 'address3': '', 'city': 'Conroe', 'zip_code': '77304', 'country': 'US', 'state': 'TX', 'display_address': ['1351-D W Davis', 'Conroe, TX 77304']}",+19365392050,(936) 539-2050,907.1785612092199,$$
1216,Qj7PulKweM1bBLRLOA64bg,pei-wei-conroe,Pei Wei,,False,https://www.yelp.com/biz/pei-wei-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,2,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",1.0,"{'latitude': 30.319507598877, 'longitude': -95.4647979736328}",[],"{'address1': '', 'address2': '', 'address3': '', 'city': 'Conroe', 'zip_code': '77305', 'country': 'US', 'state': 'TX', 'display_address': ['Conroe, TX 77305']}",,,969.7151455279112,
1217,3Nd3bdfBOHG6Xz9H31ZG_w,taco-bell-conroe-4,Taco Bell,https://s3-media2.fl.yelpcdn.com/bphoto/v4nRTB9wX8jGLvuB88h02A/o.jpg,False,https://www.yelp.com/biz/taco-bell-conroe-4?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,34,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.0,"{'latitude': 30.3192086147409, 'longitude': -95.4643867699166}",['delivery'],"{'address1': '1123 N Frazier', 'address2': '', 'address3': '', 'city': 'Conroe', 'zip_code': '77301', 'country': 'US', 'state': 'TX', 'display_address': ['1123 N Frazier', 'Conroe, TX 77301']}",+19365392345,(936) 539-2345,950.1609202580391,$
1218,hQ4S7uvOxC_NDZIJkHoTqA,whataburger-conroe,Whataburger,https://s3-media2.fl.yelpcdn.com/bphoto/3vVZi9p6Bhcnwmn5kwFgOw/o.jpg,False,https://www.yelp.com/biz/whataburger-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,50,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",2.5,"{'latitude': 30.31745549718035, 'longitude': -95.47859887288483}",['delivery'],"{'address1': '2123 W Davis St', 'address2': None, 'address3': None, 'city': 'Conroe', 'zip_code': '77304', 'country': 'US', 'state': 'TX', 'display_address': ['2123 W Davis St', 'Conroe, TX 77304']}",+19367565111,(936) 756-5111,1161.9810035752441,$
1219,Ywaw0bo0UKTeUmXw7DyLjA,ostioneria-caminos-de-guanajuato-conroe-2,Ostioneria Caminos De Guanajuato,https://s3-media2.fl.yelpcdn.com/bphoto/j8rKzAw-NfsT4Anwuiv6xQ/o.jpg,False,https://www.yelp.com/biz/ostioneria-caminos-de-guanajuato-conroe-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,2,"[{'alias': 'mexican', 'title': 'Mexican'}]",2.5,"{'latitude': 30.3039263, 'longitude': -95.4589222}",[],"{'address1': '400 S Frazier St', 'address2': '', 'address3': '', 'city': 'Conroe', 'zip_code': '77301', 'country': 'US', 'state': 'TX', 'display_address': ['400 S Frazier St', 'Conroe, TX 77301']}",+19367603803,(936) 760-3803,1263.953041704937,
1220,pms-w2H0fQd0F-FqurwoQA,frutilandia-no-4-conroe,Frutilandia No 4,,False,https://www.yelp.com/biz/frutilandia-no-4-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,2,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",1.5,"{'latitude': 30.30242, 'longitude': -95.4591499}",['delivery'],"{'address1': '525 S Frazier St', 'address2': '', 'address3': '', 'city': 'Conroe', 'zip_code': '77301', 'country': 'US', 'state': 'TX', 'display_address': ['525 S Frazier St', 'Conroe, TX 77301']}",+19364413045,(936) 441-3045,1352.0347464497383,$
1221,1zakWTC9a2MqylwHWklggQ,subway-conroe-42,Subway,https://s3-media3.fl.yelpcdn.com/bphoto/nimOhq-beh7xLeICAaBdjQ/o.jpg,False,https://www.yelp.com/biz/subway-conroe-42?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,12,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.5,"{'latitude': 30.3162727203681, 'longitude': -95.4762141529776}","['pickup', 'delivery']","{'address1': '1351 W Davis', 'address2': 'Ste C', 'address3': '', 'city': 'Conroe', 'zip_code': '77304', 'country': 'US', 'state': 'TX', 'display_address': ['1351 W Davis', 'Ste C', 'Conroe, TX 77304']}",+19367603020,(936) 760-3020,899.2173749915333,$
1222,Ecj0R9JIKtKqsHtGTxL32w,subway-conroe-41,Subway,https://s3-media4.fl.yelpcdn.com/bphoto/-aASVfEtbIywiXSIR5w75Q/o.jpg,False,https://www.yelp.com/biz/subway-conroe-41?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,7,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.0,"{'latitude': 30.3172833957466, 'longitude': -95.4630578}","['pickup', 'delivery']","{'address1': '910 N Frazier', 'address2': '', 'address3': '', 'city': 'Conroe', 'zip_code': '77301', 'country': 'US', 'state': 'TX', 'display_address': ['910 N Frazier', 'Conroe, TX 77301']}",+19367603700,(936) 760-3700,838.0501823510391,$
1223,F1AG0ya_v9i0KkcpTCuXgQ,the-hoppy-kitchen-conroe,The HOPPY Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/lcXu6JpIqph4mmnIQEwCOQ/o.jpg,False,https://www.yelp.com/biz/the-hoppy-kitchen-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,57,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'fishnchips', 'title': 'Fish & Chips'}]",5.0,"{'latitude': 30.31666535707448, 'longitude': -95.4622513068602}","['pickup', 'delivery']","{'address1': '705 Galveston St', 'address2': '', 'address3': None, 'city': 'Conroe', 'zip_code': '77301', 'country': 'US', 'state': 'TX', 'display_address': ['705 Galveston St', 'Conroe, TX 77301']}",+19363333450,(936) 333-3450,625.7041589315559,$$
1224,cLzzlSEC6JxwGOaNwKDwjg,the-red-brick-tavern-conroe,The Red Brick Tavern,https://s3-media1.fl.yelpcdn.com/bphoto/EV4JwiAgSVHvLpAEJsqLDA/o.jpg,False,https://www.yelp.com/biz/the-red-brick-tavern-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,481,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 30.3111183, 'longitude': -95.4566782}",['delivery'],"{'address1': '119 Simonton St', 'address2': '', 'address3': '', 'city': 'Conroe', 'zip_code': '77301', 'country': 'US', 'state': 'TX', 'display_address': ['119 Simonton St', 'Conroe, TX 77301']}",+19365392000,(936) 539-2000,290.3127994834361,$$
1225,onYR_pw8d1VkG88aQx5laQ,honor-cafe-conroe,Honor Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/GFBXFJff7vmf5RYHWe-jdQ/o.jpg,False,https://www.yelp.com/biz/honor-cafe-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,115,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,"{'latitude': 30.308959, 'longitude': -95.4586968}",[],"{'address1': '103 N Thompson St', 'address2': 'Ste 101', 'address3': '', 'city': 'Conroe', 'zip_code': '77301', 'country': 'US', 'state': 'TX', 'display_address': ['103 N Thompson St', 'Ste 101', 'Conroe, TX 77301']}",+19362868081,(936) 286-8081,297.40672564538784,
1226,Mvtbd4GzL8N1OOZ1TAWvgg,moco-food-hall-conroe,Moco Food Hall,https://s3-media3.fl.yelpcdn.com/bphoto/KI1eXJah_BNv3ObQh_vGRA/o.jpg,False,https://www.yelp.com/biz/moco-food-hall-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,11,"[{'alias': 'food_court', 'title': 'Food Court'}]",4.5,"{'latitude': 30.310086053992897, 'longitude': -95.45644569048622}",[],"{'address1': '109 Metcalf St', 'address2': '', 'address3': None, 'city': 'Conroe', 'zip_code': '77301', 'country': 'US', 'state': 'TX', 'display_address': ['109 Metcalf St', 'Conroe, TX 77301']}",,,347.0926681365584,
1227,q-_j5pGvFLWhi-DUyMXnSA,pacific-yard-house-conroe-2,Pacific Yard House,https://s3-media3.fl.yelpcdn.com/bphoto/Nc7c5MzuGJW17HxftGt9vQ/o.jpg,False,https://www.yelp.com/biz/pacific-yard-house-conroe-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,212,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'bbq', 'title': 'Barbeque'}]",3.5,"{'latitude': 30.31013, 'longitude': -95.45626}","['pickup', 'delivery']","{'address1': '101 Metcalf St', 'address2': None, 'address3': None, 'city': 'Conroe', 'zip_code': '77301', 'country': 'US', 'state': 'TX', 'display_address': ['101 Metcalf St', 'Conroe, TX 77301']}",+19367035447,(936) 703-5447,361.8569494181796,$$
1228,0Y34t6etnZRtrc0yhsqOxw,dragon-bowl-c-conroe,Dragon Bowl C,https://s3-media2.fl.yelpcdn.com/bphoto/cHFMzJriLy5Wu7zbfIyp4g/o.jpg,False,https://www.yelp.com/biz/dragon-bowl-c-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,15,"[{'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 30.31141, 'longitude': -95.45671}","['pickup', 'delivery']","{'address1': '118 Simonton St', 'address2': '', 'address3': None, 'city': 'Conroe', 'zip_code': '77301', 'country': 'US', 'state': 'TX', 'display_address': ['118 Simonton St', 'Conroe, TX 77301']}",+19364943824,(936) 494-3824,283.5919858937679,
1229,U0NBVAlJp1IGhV47wIyp-Q,villa-italia-conroe,Villa Italia,https://s3-media4.fl.yelpcdn.com/bphoto/7g3sG7L27Ng1Ma8vgwbhSw/o.jpg,False,https://www.yelp.com/biz/villa-italia-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,66,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 30.31425, 'longitude': -95.45832}",['delivery'],"{'address1': '603 N Thompson St', 'address2': '', 'address3': '', 'city': 'Conroe', 'zip_code': '77301', 'country': 'US', 'state': 'TX', 'display_address': ['603 N Thompson St', 'Conroe, TX 77301']}",+19365395599,(936) 539-5599,332.30989871252376,$$
1230,Smti6JomKQHkBIbglvRK3g,the-burger-boy-conroe-2,The Burger Boy,https://s3-media3.fl.yelpcdn.com/bphoto/sLREQ0ddmBkagIotH4rIrw/o.jpg,False,https://www.yelp.com/biz/the-burger-boy-conroe-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,97,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,"{'latitude': 30.3123111724854, 'longitude': -95.4539260864258}",['delivery'],"{'address1': '217 E Davis St', 'address2': '', 'address3': '', 'city': 'Conroe', 'zip_code': '77301', 'country': 'US', 'state': 'TX', 'display_address': ['217 E Davis St', 'Conroe, TX 77301']}",+19367563440,(936) 756-3440,560.3268250979012,$
1231,VxfNJbcpUb8m03cG4L5Unw,tierra-cuscatleca-restaurant-conroe,Tierra Cuscatleca Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/y5y3gMc-U97DPolipBBjuw/o.jpg,False,https://www.yelp.com/biz/tierra-cuscatleca-restaurant-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,17,"[{'alias': 'salvadoran', 'title': 'Salvadoran'}]",5.0,"{'latitude': 30.3135400009, 'longitude': -95.4525756}",['delivery'],"{'address1': '402 East Davis St', 'address2': None, 'address3': '', 'city': 'Conroe', 'zip_code': '77301', 'country': 'US', 'state': 'TX', 'display_address': ['402 East Davis St', 'Conroe, TX 77301']}",+19364412271,(936) 441-2271,717.8877775448319,
1232,fheUmYFc18wunIgBk2dF-A,carmelitas-restaurant-conroe,Carmelita's Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/F2QE4BiBhZZW5jZ2ecKkgQ/o.jpg,False,https://www.yelp.com/biz/carmelitas-restaurant-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,21,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 30.31199, 'longitude': -95.45643}",[],"{'address1': '109 W Davis St', 'address2': '', 'address3': '', 'city': 'Conroe', 'zip_code': '77301', 'country': 'US', 'state': 'TX', 'display_address': ['109 W Davis St', 'Conroe, TX 77301']}",+19365393323,(936) 539-3323,316.10540339864014,$
1233,ggIHJQTOJCIqR4evEkl4sQ,la-palma-taco-conroe,La Palma Taco,https://s3-media2.fl.yelpcdn.com/bphoto/7FBV1Ji-SfpeLflsJq4w4Q/o.jpg,False,https://www.yelp.com/biz/la-palma-taco-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,136,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 30.3059259, 'longitude': -95.4586976}",[],"{'address1': '309 W Avenue G', 'address2': '', 'address3': '', 'city': 'Conroe', 'zip_code': '77301', 'country': 'US', 'state': 'TX', 'display_address': ['309 W Avenue G', 'Conroe, TX 77301']}",+19365396792,(936) 539-6792,646.4586383068117,$
1234,6YDxj3OApWZjUIWwWeJAIg,verneles-new-orleans-bakery-and-cafe-conroe,Vernele's New Orleans Bakery & Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/12BspunwtW6-5vZ1yro0fA/o.jpg,False,https://www.yelp.com/biz/verneles-new-orleans-bakery-and-cafe-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,20,"[{'alias': 'customcakes', 'title': 'Custom Cakes'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': 30.3118709, 'longitude': -95.4568491}","['pickup', 'delivery']","{'address1': '330 N Main St', 'address2': None, 'address3': None, 'city': 'Conroe', 'zip_code': '77301', 'country': 'US', 'state': 'TX', 'display_address': ['330 N Main St', 'Conroe, TX 77301']}",+19365212589,(936) 521-2589,273.9699233743255,
1235,Y5sCvs9aFLz8WybkRuKjMQ,rollin-phatties-conroe,Rollin Phatties,https://s3-media3.fl.yelpcdn.com/bphoto/jmHaFBOQmJ-XuE-3oJRI4w/o.jpg,False,https://www.yelp.com/biz/rollin-phatties-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,2,"[{'alias': 'hotdogs', 'title': 'Fast Food'}]",4.0,"{'latitude': 30.31024, 'longitude': -95.45648}",[],"{'address1': '109 Metcalf St', 'address2': None, 'address3': '', 'city': 'Conroe', 'zip_code': '77301', 'country': 'US', 'state': 'TX', 'display_address': ['109 Metcalf St', 'Conroe, TX 77301']}",+17139929900,(713) 992-9900,347.0134791772697,
1236,H_fzhlxzSz474pt-bHcqQw,mexi-rican-conroe,Mexi-Rican,https://s3-media1.fl.yelpcdn.com/bphoto/o87Lwa5CjTXDv74EZObUvA/o.jpg,False,https://www.yelp.com/biz/mexi-rican-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,3,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}]",5.0,"{'latitude': 30.314176, 'longitude': -95.462975}",[],"{'address1': '539 N Frazier St', 'address2': None, 'address3': '', 'city': 'Conroe', 'zip_code': '77301', 'country': 'US', 'state': 'TX', 'display_address': ['539 N Frazier St', 'Conroe, TX 77301']}",+19366475413,(936) 647-5413,435.0792101493703,
1237,rZ0PqztaYPq_Veaae_v5jw,el-taco-veloz-conroe-2,El Taco Veloz,https://s3-media1.fl.yelpcdn.com/bphoto/o_CY8N02PIZytPBscvej5w/o.jpg,False,https://www.yelp.com/biz/el-taco-veloz-conroe-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,114,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 30.3042971168795, 'longitude': -95.4590623859168}",['delivery'],"{'address1': '302 S Frazier St', 'address2': '', 'address3': '', 'city': 'Conroe', 'zip_code': '77301', 'country': 'US', 'state': 'TX', 'display_address': ['302 S Frazier St', 'Conroe, TX 77301']}",+19367181306,(936) 718-1306,802.844183554559,$
1238,wgLINDW9o5OK3a4RvCmzBA,smocain-bbq-conroe,Smo'Cain BBQ,https://s3-media3.fl.yelpcdn.com/bphoto/15uY5lG8sB613fKDhGKFAw/o.jpg,False,https://www.yelp.com/biz/smocain-bbq-conroe?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,2,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'streetvendors', 'title': 'Street Vendors'}]",5.0,"{'latitude': 30.31306, 'longitude': -95.46341}","['pickup', 'delivery']","{'address1': '711 Madeley St', 'address2': None, 'address3': '', 'city': 'Conroe', 'zip_code': '77301', 'country': 'US', 'state': 'TX', 'display_address': ['711 Madeley St', 'Conroe, TX 77301']}",+13463281578,(346) 328-1578,420.5603128763743,
