id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,location,phone,display_phone,distance,price
Rvsm5EjA5GhIu84Z8L9wVQ,han-shin-pocha-carrollton,Han Shin Pocha,https://s3-media2.fl.yelpcdn.com/bphoto/VPuqzXkQxJcOj9Ox8kVbvA/o.jpg,False,https://www.yelp.com/biz/han-shin-pocha-carrollton?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,30,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 32.999299, 'longitude': -96.911628}","['delivery', 'pickup']","{'address1': '1060 W Frankford Rd', 'address2': 'Ste 212', 'address3': None, 'city': 'Carrollton', 'zip_code': '75007', 'country': 'US', 'state': 'TX', 'display_address': ['1060 W Frankford Rd', 'Ste 212', 'Carrollton, TX 75007']}",+12147316069,(214) 731-6069,17108.223601942784,$$
axQzavgjoB74KtPpkJY3Bw,hibachi-master-prosper,Hibachi Master,https://s3-media3.fl.yelpcdn.com/bphoto/Cacse2-LQ_yba2rCWg7-uw/o.jpg,False,https://www.yelp.com/biz/hibachi-master-prosper?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,127,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': 33.24116, 'longitude': -96.78654}",['delivery'],"{'address1': '640 N Preston', 'address2': None, 'address3': '', 'city': 'Prosper', 'zip_code': '75078', 'country': 'US', 'state': 'TX', 'display_address': ['640 N Preston', 'Prosper, TX 75078']}",+18178990009,(817) 899-0009,12479.227814512935,$
yMxxZRtOcF1qvra5zAKESg,normas-cafe-frisco,Norma's Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/_D4Qoc9GYJmWEKMl2-w0Xw/o.jpg,False,https://www.yelp.com/biz/normas-cafe-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,391,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'southern', 'title': 'Southern'}]",3.5,"{'latitude': 33.1032916876703, 'longitude': -96.8123938143253}","['delivery', 'pickup']","{'address1': '8300 Gaylord Pkwy', 'address2': 'Ste 19', 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['8300 Gaylord Pkwy', 'Ste 19', 'Frisco, TX 75034']}",+19727122233,(972) 712-2233,3288.772988302712,$$
iu9F_Zl25l-vdI06ivAB_w,mama-vickys-pupusas-y-mas-plano,Mama Vickys Pupusas Y Mas,https://s3-media3.fl.yelpcdn.com/bphoto/SINb0EHhqOX4VS5AbWtP3Q/o.jpg,False,https://www.yelp.com/biz/mama-vickys-pupusas-y-mas-plano?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,34,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'salvadoran', 'title': 'Salvadoran'}]",5.0,"{'latitude': 33.019627191818245, 'longitude': -96.698589}",[],"{'address1': '1112 E 15th St', 'address2': None, 'address3': '', 'city': 'Plano', 'zip_code': '75074', 'country': 'US', 'state': 'TX', 'display_address': ['1112 E 15th St', 'Plano, TX 75074']}",+14694305926,(469) 430-5926,16825.42216925913,
S5a32egBdTL-ZyF9DnbVQQ,fire-ass-thai-frisco,Fire Ass Thai,https://s3-media2.fl.yelpcdn.com/bphoto/Hd2QLhgcl9KTqYrzAcbnWw/o.jpg,False,https://www.yelp.com/biz/fire-ass-thai-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,29,"[{'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}, {'alias': 'thai', 'title': 'Thai'}]",1.5,"{'latitude': 33.14683532714844, 'longitude': -96.77352905273438}",['delivery'],"{'address1': '', 'address2': None, 'address3': None, 'city': 'Frisco', 'zip_code': '75035', 'country': 'US', 'state': 'TX', 'display_address': ['Frisco, TX 75035']}",+14692005560,(469) 200-5560,6000.95075545866,
TBYtntgc_Tz4s3s_vpKGjQ,saucebros-plano,SauceBros,https://s3-media1.fl.yelpcdn.com/bphoto/B4gt-YvFzLIGLxyk9zTKlA/o.jpg,False,https://www.yelp.com/biz/saucebros-plano?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,25,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]",5.0,"{'latitude': 33.04173279521387, 'longitude': -96.75395336621524}",[],"{'address1': '3115 W Parker Rd', 'address2': 'Ste 570', 'address3': '', 'city': 'Plano', 'zip_code': '75023', 'country': 'US', 'state': 'TX', 'display_address': ['3115 W Parker Rd', 'Ste 570', 'Plano, TX 75023']}",+19727699100,(972) 769-9100,11760.226923835797,
wkHpLVptUXD4-EbvFEhefA,del-friscos-double-eagle-steakhouse-plano,Del Frisco's Double Eagle Steakhouse,https://s3-media1.fl.yelpcdn.com/bphoto/DCXgD0dJfSlGYqgzqeNONA/o.jpg,False,https://www.yelp.com/biz/del-friscos-double-eagle-steakhouse-plano?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,416,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",3.0,"{'latitude': 33.0784592, 'longitude': -96.8262008}","['delivery', 'pickup']","{'address1': '5905 Legacy Dr', 'address2': 'Ste A120', 'address3': None, 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['5905 Legacy Dr', 'Ste A120', 'Plano, TX 75024']}",+19723129115,(972) 312-9115,6027.2318059923045,$$$
yfXx9aeLrpGYdRTZtWRhTQ,el-patio-mex-tex-lewisville,El Patio Mex-Tex,https://s3-media2.fl.yelpcdn.com/bphoto/6MgwgaKCA8FxAPloDigWAQ/o.jpg,False,https://www.yelp.com/biz/el-patio-mex-tex-lewisville?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,250,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}]",4.0,"{'latitude': 33.061328, 'longitude': -96.893937}","['delivery', 'pickup']","{'address1': '4400 State Hway 121', 'address2': 'Ste 140', 'address3': '', 'city': 'Lewisville', 'zip_code': '75056', 'country': 'US', 'state': 'TX', 'display_address': ['4400 State Hway 121', 'Ste 140', 'Lewisville, TX 75056']}",+19724102096,(972) 410-2096,10534.157963816093,$$
NzfzwOMbXstr8KgYtl230w,jets-pizza-frisco,Jet's Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/pumsBN7zUucBScEpCUBurw/o.jpg,False,https://www.yelp.com/biz/jets-pizza-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,184,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 33.1379240247996, 'longitude': -96.8061908306101}","['delivery', 'pickup']","{'address1': '7151 Preston Rd', 'address2': None, 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['7151 Preston Rd', 'Frisco, TX 75034']}",+12147050860,(214) 705-0860,1351.276519579867,$
m5r8iTc9F-yvfeu7h6z-pw,mexican-cactus-taco-bar-allen,Mexican Cactus Taco Bar,https://s3-media2.fl.yelpcdn.com/bphoto/T-PZDe0JwFbtJCG9sjiulw/o.jpg,False,https://www.yelp.com/biz/mexican-cactus-taco-bar-allen?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,396,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newmexican', 'title': 'New Mexican Cuisine'}]",4.5,"{'latitude': 33.14345087985282, 'longitude': -96.6789510299078}","['delivery', 'pickup']","{'address1': '975 State Hwy 121', 'address2': 'Ste 130', 'address3': '', 'city': 'Allen', 'zip_code': '75013', 'country': 'US', 'state': 'TX', 'display_address': ['975 State Hwy 121', 'Ste 130', 'Allen, TX 75013']}",+19729083988,(972) 908-3988,13105.483995461895,$$
X430LURLrWV9biYin0Jgeg,everest-indian-himalayan-restaurant-and-bar-plano-2,Everest Indian Himalayan Restaurant and Bar,https://s3-media1.fl.yelpcdn.com/bphoto/eI6hvS-gytRRF9RUYIKMNw/o.jpg,False,https://www.yelp.com/biz/everest-indian-himalayan-restaurant-and-bar-plano-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,86,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'himalayan', 'title': 'Himalayan/Nepalese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 33.100335927808565, 'longitude': -96.73475311499683}","['delivery', 'pickup']","{'address1': '2300 McDermott Rd', 'address2': 'Ste 570', 'address3': None, 'city': 'Plano', 'zip_code': '75025', 'country': 'US', 'state': 'TX', 'display_address': ['2300 McDermott Rd', 'Ste 570', 'Plano, TX 75025']}",+14697959300,(469) 795-9300,8621.67045408544,$$
aWri1w8P-noEj8H0DeLeYg,joy-thai-kitchen-mckinney,Joy Thai Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/HltCWkiswRVsmQ2eDlzvpg/o.jpg,False,https://www.yelp.com/biz/joy-thai-kitchen-mckinney?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,47,"[{'alias': 'thai', 'title': 'Thai'}]",4.5,"{'latitude': 33.20516180789844, 'longitude': -96.76692903697383}","['delivery', 'pickup']","{'address1': '260 N Coit Rd', 'address2': 'Ste 110', 'address3': '', 'city': 'Mckinney', 'zip_code': '75071', 'country': 'US', 'state': 'TX', 'display_address': ['260 N Coit Rd', 'Ste 110', 'Mckinney, TX 75071']}",+14696251034,(469) 625-1034,9441.273552436662,$$
6EdQdLl419ehp4nE96n4Hg,gen-korean-bbq-house-carrollton,Gen Korean BBQ House,https://s3-media2.fl.yelpcdn.com/bphoto/Z4f4nb6ySdHFgsXWRqee5g/o.jpg,False,https://www.yelp.com/biz/gen-korean-bbq-house-carrollton?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,2883,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.5,"{'latitude': 32.98177698894865, 'longitude': -96.90784367790297}",['delivery'],"{'address1': '2540 Old Denton Rd', 'address2': 'Ste 134', 'address3': None, 'city': 'Carrollton', 'zip_code': '75006', 'country': 'US', 'state': 'TX', 'display_address': ['2540 Old Denton Rd', 'Ste 134', 'Carrollton, TX 75006']}",+14698925669,(469) 892-5669,18673.604060089343,$$
RFVixvBLyZ3ZFYFfBzQJJA,curry-up-now-the-colony-the-colony,Curry Up Now,https://s3-media4.fl.yelpcdn.com/bphoto/pTHMRfVBdNKGXvwVlczqmg/o.jpg,False,https://www.yelp.com/biz/curry-up-now-the-colony-the-colony?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,58,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}]",3.5,"{'latitude': 33.074166201782724, 'longitude': -96.86026857102509}","['delivery', 'pickup']","{'address1': '5752 Grandscape Blvd', 'address2': 'Ste 310', 'address3': None, 'city': 'The Colony', 'zip_code': '75056', 'country': 'US', 'state': 'TX', 'display_address': ['5752 Grandscape Blvd', 'Ste 310', 'The Colony, TX 75056']}",+14697707090,(469) 770-7090,7520.38129898544,$$
R6I8WufTczcbT7RCNHiQgw,fadis-mediterranean-grill-frisco,Fadi's Mediterranean Grill,https://s3-media1.fl.yelpcdn.com/bphoto/IMJd0MgwLmQyk4pVns_8sw/o.jpg,False,https://www.yelp.com/biz/fadis-mediterranean-grill-frisco?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,501,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,"{'latitude': 33.102346, 'longitude': -96.8058671}","['delivery', 'pickup']","{'address1': '2787 Preston Rd', 'address2': 'Ste 1100', 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['2787 Preston Rd', 'Ste 1100', 'Frisco, TX 75034']}",+19727121600,(972) 712-1600,3531.016179856489,$$
5TLEsXOHq7L7G6gPsS0SFw,ggui-ggui-carrollton-2,Ggui Ggui,https://s3-media3.fl.yelpcdn.com/bphoto/Iu_2zHVaTIPmjlMDR1uX7A/o.jpg,False,https://www.yelp.com/biz/ggui-ggui-carrollton-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,37,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'korean', 'title': 'Korean'}]",4.5,"{'latitude': 32.98741, 'longitude': -96.91044}",['delivery'],"{'address1': '2625 Old Denton Rd', 'address2': 'Ste 598', 'address3': '', 'city': 'Carrollton', 'zip_code': '75007', 'country': 'US', 'state': 'TX', 'display_address': ['2625 Old Denton Rd', 'Ste 598', 'Carrollton, TX 75007']}",+14698926094,(469) 892-6094,18225.83640320142,
jMtEUZIlf-YcERsfQRSQww,guitars-and-growlers-mckinney-mckinney-3,Guitars & Growlers McKinney,https://s3-media3.fl.yelpcdn.com/bphoto/A8NcCf2rp_dQqY_J-e7vTQ/o.jpg,False,https://www.yelp.com/biz/guitars-and-growlers-mckinney-mckinney-3?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,50,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",4.5,"{'latitude': 33.19838958837192, 'longitude': -96.6515349}","['delivery', 'pickup']","{'address1': '2741 Virginia Pkwy', 'address2': 'Ste 500', 'address3': '', 'city': 'McKinney', 'zip_code': '75071', 'country': 'US', 'state': 'TX', 'display_address': ['2741 Virginia Pkwy', 'Ste 500', 'McKinney, TX 75071']}",+14697140229,(469) 714-0229,17238.03701280633,$$
vnu0FlUtVfOXI_8jo3Bc9g,mi-dia-from-scratch-plano,Mi Dia From Scratch,https://s3-media4.fl.yelpcdn.com/bphoto/ktgLeMaClvbRBdr8GcuAHQ/o.jpg,False,https://www.yelp.com/biz/mi-dia-from-scratch-plano?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,699,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 33.04606, 'longitude': -96.82892}",['delivery'],"{'address1': '3310 Dallas Pkwy', 'address2': 'Ste 105', 'address3': '', 'city': 'Plano', 'zip_code': '75093', 'country': 'US', 'state': 'TX', 'display_address': ['3310 Dallas Pkwy', 'Ste 105', 'Plano, TX 75093']}",+19724037474,(972) 403-7474,9459.358107035898,$$
kAhUtTyuLEb3xY4FGHKiOA,del-friscos-grille-plano,Del Frisco's Grille,https://s3-media3.fl.yelpcdn.com/bphoto/xju9S8qURsJN8invgSCc7A/o.jpg,False,https://www.yelp.com/biz/del-friscos-grille-plano?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,394,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,"{'latitude': 33.076282, 'longitude': -96.8212433317336}","['delivery', 'pickup']","{'address1': '7200 Bishop Rd', 'address2': 'Ste D9', 'address3': '', 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['7200 Bishop Rd', 'Ste D9', 'Plano, TX 75024']}",+14696618012,(469) 661-8012,6235.951168795305,$$$
XpyrGWMGtmTuucT-5LTy5Q,thai-green-village-frisco-2,Thai Green Village,https://s3-media2.fl.yelpcdn.com/bphoto/TgFE5ts9VHkJBQDiMEXOxQ/o.jpg,False,https://www.yelp.com/biz/thai-green-village-frisco-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,536,"[{'alias': 'thai', 'title': 'Thai'}]",3.5,"{'latitude': 33.137315, 'longitude': -96.806032}",['pickup'],"{'address1': '7151 Preston Rd', 'address2': 'Ste 201', 'address3': '', 'city': 'Frisco', 'zip_code': '75034', 'country': 'US', 'state': 'TX', 'display_address': ['7151 Preston Rd', 'Ste 201', 'Frisco, TX 75034']}",+12147059228,(214) 705-9228,1334.9395218759405,$$
C2JBXllZtkn-gg2txySkGQ,two-senoritas-mexican-restaurant-and-cantina-mckinney,Two Senoritas Mexican Restaurant and Cantina,https://s3-media4.fl.yelpcdn.com/bphoto/jBPsjakSmexX6Q4Qo0ru7A/o.jpg,False,https://www.yelp.com/biz/two-senoritas-mexican-restaurant-and-cantina-mckinney?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,53,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 33.20788, 'longitude': -96.63728}","['delivery', 'pickup']","{'address1': '1222 N Central Expy', 'address2': '', 'address3': None, 'city': 'McKinney', 'zip_code': '75070', 'country': 'US', 'state': 'TX', 'display_address': ['1222 N Central Expy', 'McKinney, TX 75070']}",+12145484182,(214) 548-4182,18887.13305679404,$$
yjY3Udo3RJd0EikyRcZk7A,concetta-s-italian-kitchen-prosper,Concetta’s Italian Kitchen,https://s3-media2.fl.yelpcdn.com/bphoto/fXfNYryNC9u0jr_vf4ABxg/o.jpg,False,https://www.yelp.com/biz/concetta-s-italian-kitchen-prosper?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,3,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 33.23753802344031, 'longitude': -96.80239897790949}",['delivery'],"{'address1': '203 N Coleman St', 'address2': '', 'address3': None, 'city': 'Prosper', 'zip_code': '75078', 'country': 'US', 'state': 'TX', 'display_address': ['203 N Coleman St', 'Prosper, TX 75078']}",+14697159014,(469) 715-9014,11800.652257948821,
x-cKBqhZWLg-SN9ehmjmew,too-thai-street-eats-carollton,Too Thai Street Eats,https://s3-media2.fl.yelpcdn.com/bphoto/ScckIo1ULTiOUq0ClOA5qA/o.jpg,False,https://www.yelp.com/biz/too-thai-street-eats-carollton?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,475,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,"{'latitude': 32.9819936921958, 'longitude': -96.90778266807305}","['delivery', 'pickup']","{'address1': '2540 Old Denton Rd', 'address2': 'Ste 138', 'address3': '', 'city': 'Carollton', 'zip_code': '75006', 'country': 'US', 'state': 'TX', 'display_address': ['2540 Old Denton Rd', 'Ste 138', 'Carollton, TX 75006']}",+14698926313,(469) 892-6313,18649.478828582876,$$
WRAs95rF8yYgfzoBRjjxVA,4thirteen-kitchen-and-sports-lounge-lewisville,4Thirteen Kitchen and Sports Lounge,https://s3-media1.fl.yelpcdn.com/bphoto/zaaG3YzlBtlh_aivEaAKHg/o.jpg,False,https://www.yelp.com/biz/4thirteen-kitchen-and-sports-lounge-lewisville?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,28,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.0,"{'latitude': 32.9954600616308, 'longitude': -96.96733294030714}",[],"{'address1': '755 TX  Hwy 121', 'address2': 'Ste B100', 'address3': '', 'city': 'Lewisville', 'zip_code': '75068', 'country': 'US', 'state': 'TX', 'display_address': ['755 TX  Hwy 121', 'Ste B100', 'Lewisville, TX 75068']}",+19728558339,(972) 855-8339,20555.117396181264,$$
KuMicmgpK1SX-Pp0y33hjg,sfereco-plano-plano,Sfereco Plano,https://s3-media3.fl.yelpcdn.com/bphoto/JiV7xoM50_Q6D3JcbH3VSA/o.jpg,False,https://www.yelp.com/biz/sfereco-plano-plano?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,7,"[{'alias': 'pizza', 'title': 'Pizza'}]",5.0,"{'latitude': 33.0251337, 'longitude': -96.7973409}","['delivery', 'pickup']","{'address1': '1941 Preston Rd', 'address2': None, 'address3': '', 'city': 'Plano', 'zip_code': '75093', 'country': 'US', 'state': 'TX', 'display_address': ['1941 Preston Rd', 'Plano, TX 75093']}",,,12090.917816414305,
jXciB-VrQYJN_wtImLeDmA,pastelitos-hugo-dallas-2,Pastelitos Hugo,https://s3-media3.fl.yelpcdn.com/bphoto/KRoptWeDo40NxVcencZTFw/o.jpg,False,https://www.yelp.com/biz/pastelitos-hugo-dallas-2?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,2,"[{'alias': 'venezuelan', 'title': 'Venezuelan'}]",3.0,"{'latitude': 33.006481649256386, 'longitude': -96.82801672752431}",['delivery'],"{'address1': '18900 Dallas Pkwy', 'address2': 'Ste 104', 'address3': None, 'city': 'Dallas', 'zip_code': '75287', 'country': 'US', 'state': 'TX', 'display_address': ['18900 Dallas Pkwy', 'Ste 104', 'Dallas, TX 75287']}",+14695081877,(469) 508-1877,14018.894781748919,
3tcn58HrlS8842P_VcEsag,marugame-udon-carrollton,Marugame Udon,https://s3-media2.fl.yelpcdn.com/bphoto/0hNp25YTtU6s--NTt-5cdA/o.jpg,False,https://www.yelp.com/biz/marugame-udon-carrollton?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,270,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'soup', 'title': 'Soup'}]",4.0,"{'latitude': 33.026932, 'longitude': -96.83966}","['delivery', 'pickup']","{'address1': '3450 E Hebron Pkwy', 'address2': '', 'address3': None, 'city': 'Carrollton', 'zip_code': '75010', 'country': 'US', 'state': 'TX', 'display_address': ['3450 E Hebron Pkwy', 'Carrollton, TX 75010']}",+14693430808,(469) 343-0808,11869.33409674232,$$
8Jb_skztzszhHiHBsYoF0g,in-fretta-la-meglio-plano,In-Fretta La Meglio,https://s3-media3.fl.yelpcdn.com/bphoto/r-b0Rogm1S6SRc_xDUN1iQ/o.jpg,False,https://www.yelp.com/biz/in-fretta-la-meglio-plano?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,514,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]",3.5,"{'latitude': 33.092586, 'longitude': -96.813508}","['delivery', 'pickup']","{'address1': '5588 State Hwy 121', 'address2': 'Ste 300', 'address3': '', 'city': 'Plano', 'zip_code': '75024', 'country': 'US', 'state': 'TX', 'display_address': ['5588 State Hwy 121', 'Ste 300', 'Plano, TX 75024']}",+12146185431,(214) 618-5431,4450.089683946439,$$
5Zpv34Q0FedYu9A24Felgw,marios-mexican-and-salvadorian-restaurant-little-elm,Mario's Mexican And Salvadorian Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/ua_QM7_q6p0okLsuImEtyg/o.jpg,False,https://www.yelp.com/biz/marios-mexican-and-salvadorian-restaurant-little-elm?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,155,"[{'alias': 'salvadoran', 'title': 'Salvadoran'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 33.177437, 'longitude': -96.884653}",['delivery'],"{'address1': '2831 ElDorado Pkwy', 'address2': 'Ste 112', 'address3': None, 'city': 'Little Elm', 'zip_code': '75068', 'country': 'US', 'state': 'TX', 'display_address': ['2831 ElDorado Pkwy', 'Ste 112', 'Little Elm, TX 75068']}",+12143083600,(214) 308-3600,7900.567701286091,$$
EbQnxxDuAlB46eDyt3ny8Q,ragin-casian-carrollton,Ragin Casian,https://s3-media3.fl.yelpcdn.com/bphoto/_mHLlj835rgOF91PzX-Mnw/o.jpg,False,https://www.yelp.com/biz/ragin-casian-carrollton?adjust_creative=EjJOP1_jhd0snVm2xqXOow&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=EjJOP1_jhd0snVm2xqXOow,47,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 33.020934370448174, 'longitude': -96.91753630236728}","['delivery', 'pickup']","{'address1': '1008 W Hebron Pkwy', 'address2': 'Ste 108', 'address3': None, 'city': 'Carrollton', 'zip_code': '75010', 'country': 'US', 'state': 'TX', 'display_address': ['1008 W Hebron Pkwy', 'Ste 108', 'Carrollton, TX 75010']}",+18558227426,(855) 822-7426,15414.298015467555,
